Datetime;PRICE;Production;Load;EF_scope2_production;Emissions_scope2_production;EF_scope3_production;Emissions_scope3_production
13/10/2019 14:00;;2145.0;;74.98885401490926;160851.09186198039;105.46920023643013;226231.4345071426
13/10/2019 15:00;;2585.0;;71.67893676163821;185290.0515288348;100.25838926579424;259167.9362520781
13/10/2019 16:00;;2988.0;;55.60086080210027;166135.37207667562;81.0683393474217;242232.19797009602
13/10/2019 17:00;;3191.0;;52.33850158692945;167012.1585638919;77.13736087494082;246145.31855193616
13/10/2019 18:00;;3281.0;;56.049473274404605;183898.3218133215;81.03723847826829;265883.1794471983
13/10/2019 19:00;;3074.0;;24.404175422523746;75018.435248838;43.292548659104305;133081.29457808664
13/10/2019 20:00;;3629.0;;17.748043182364654;64407.648708801324;35.05522037697555;127215.39474804426
13/10/2019 21:00;;3890.0;;23.273845011518933;90535.25709480865;41.220407501235165;160347.38517980478
13/10/2019 22:00;;3571.0;;20.270819286733854;72387.09567292659;37.65983522034079;134483.27157183696
13/10/2019 23:00;;4081.0;;15.4945897856738;63233.42091533478;32.256734198808395;131639.73226533705
14/10/2019 00:00;;4021.0;;16.52109602710968;66431.32712500803;33.437600496531964;134452.59159655502
14/10/2019 01:00;;3934.0;;16.650329163628943;65502.39492971626;33.753744754225835;132787.23186312444
14/10/2019 02:00;;3968.0;;22.193322986945265;88063.10561219881;39.950013080089114;158521.6519017936
14/10/2019 03:00;;4336.0;;28.488535631808144;123526.29049952011;47.15210535441615;204451.52881674844
14/10/2019 04:00;;4207.0;;31.529205126543754;132643.36596736958;51.07878573179023;214888.45157364148
14/10/2019 05:00;;3897.0;;45.79077281704282;178446.6416680159;67.81154451556898;264261.58897717233
14/10/2019 06:00;;3307.0;;41.88931440894727;138527.96275038863;65.23004954123073;215715.77383285
14/10/2019 07:00;;2780.0;;74.1555700468198;206152.48473015905;104.8446283323442;291468.06676391687
14/10/2019 08:00;;2241.0;;100.3954497899644;224986.20297931024;138.9588132911342;311406.7005854317
14/10/2019 09:00;;1854.0;;119.76434608593858;222043.09764333014;164.07422058820143;304193.6049705254
14/10/2019 10:00;;1640.0;;114.65186900582285;188029.06516954946;163.07978467368028;267450.84686483565
14/10/2019 11:00;;1400.0;;135.02761393376278;189038.6595072679;190.11286032199988;266158.00445079984
14/10/2019 12:00;;1284.0;;178.82469882308624;229610.9132888427;240.37529479544503;308641.8785173514
14/10/2019 13:00;;1235.0;;183.48687404255418;226606.2894425544;244.11655196477753;301483.94167650025
14/10/2019 14:00;;1131.0;;209.30626675904554;236725.3877044805;270.03235699865314;305406.5957654767
14/10/2019 15:00;;1220.0;;200.4888879844344;244596.44334100996;258.08168838785923;314859.6598331882
14/10/2019 16:00;;1494.0;;156.46747334627275;233762.40517933152;207.10145524829792;309409.5741409571
14/10/2019 17:00;;1742.0;;138.48543237560457;241241.62319830316;184.60852303034295;321588.04711885744
14/10/2019 18:00;;1730.0;;96.02461192571108;166122.57863148017;134.1840361048939;232138.38246146645
14/10/2019 19:00;;1832.0;;52.632983056516544;96423.62495953831;81.26823004905582;148883.39744987024
14/10/2019 20:00;;1916.0;;52.5105733866931;100610.25860890398;79.86426489402895;153019.93153695946
14/10/2019 21:00;;2241.0;;39.96575267991506;89563.25175568966;65.23960573474044;146201.95645155333
14/10/2019 22:00;;2283.0;;37.64715774079799;85948.4611222418;60.118364688604764;137250.22658408468
14/10/2019 23:00;;2670.0;;29.65026986838015;79166.220548575;51.18169240522201;136655.11872194277
15/10/2019 00:00;;2740.0;;45.451458914155744;124536.99742478674;67.9003815383962;186047.0454152056
15/10/2019 01:00;;2819.0;;27.181093467184972;76623.50248399444;46.90931408134817;132237.3563953205
15/10/2019 02:00;;3115.0;;20.90684230614768;65124.813783650025;39.35419609510911;122588.32083626487
15/10/2019 03:00;;3434.0;;20.14096644550774;69164.07877387358;38.780717095184784;133172.98250486454
15/10/2019 04:00;;3505.0;;25.024720074614716;87711.64386152459;44.742204703950826;156821.42748734765
15/10/2019 05:00;;3615.0;;39.06240426185338;141210.59140659997;61.59161898918289;222653.70264589615
15/10/2019 06:00;;3560.0;;42.354569680659935;150782.26806314936;66.09999920522735;235315.99717060936
15/10/2019 07:00;;3443.0;;56.686778484504536;195172.57832214911;84.10333394196567;289567.7787621878
15/10/2019 08:00;;2992.0;;67.71831144307544;202613.1878376817;97.80182498750028;292623.06036260084
15/10/2019 09:00;;2736.0;;74.57599687375078;204039.92744658212;108.35611729440649;296462.33691749617
15/10/2019 10:00;;2386.0;;61.57332842213542;146913.9616152151;95.28316204113317;227345.62463014375
15/10/2019 11:00;;2147.0;;90.41411392184615;194119.1025902037;130.1923814282032;279523.04292635224
15/10/2019 12:00;;1946.0;;118.05817606590709;229741.2106242552;161.98174450047063;315216.47479791584
15/10/2019 13:00;;1837.0;;115.35514913753154;211907.40896564545;158.8488081893284;291805.26064379624
15/10/2019 14:00;;1804.0;;131.6854647252556;237560.57836436108;175.91169160881722;317344.69166230626
15/10/2019 15:00;;1740.0;;148.46139975101514;258322.83556676633;194.9982035065464;339296.8741013907
15/10/2019 16:00;;1656.0;;155.5882452305719;257654.1341018271;201.40891287014568;333533.15971296123
15/10/2019 17:00;;1671.0;;139.20114676020876;232605.11623630885;183.58707688865346;306774.00548093993
15/10/2019 18:00;;1403.0;;113.99165859065009;159930.29700268208;154.0077405084471;216072.85993335128
15/10/2019 19:00;;1310.0;;79.00037587255123;103490.49239304212;115.24932004918396;150976.609264431
15/10/2019 20:00;;1006.0;;108.97065118398234;109624.47509108623;148.54549040045274;149436.76334285544
15/10/2019 21:00;;1094.0;;125.73761519858932;137556.95102725673;169.87938667380217;185848.04902113957
15/10/2019 22:00;;802.0;;95.39982719950342;76510.66141400175;134.24289758046007;107662.80385952898
15/10/2019 23:00;;1054.0;;122.53312466844542;129149.91340054148;168.59266429265193;177696.66816445513
16/10/2019 00:00;;1016.0;;108.82176493079955;110562.91316969234;154.0747583555442;156539.95448923288
16/10/2019 01:00;;973.0;;159.1687564283179;154871.2000047533;211.29181013915075;205586.93126539368
16/10/2019 02:00;;976.0;;188.8347264944264;184302.69305856017;245.19712434224684;239312.39335803292
16/10/2019 03:00;;1083.0;;262.4709734813279;284256.0642802781;327.5656508781404;354753.59990102606
16/10/2019 04:00;;1085.0;;376.03298595332944;407995.78975936247;454.51929188313864;493153.43169320544
16/10/2019 05:00;;1280.0;;365.594220832203;467960.60266521986;443.95280768203236;568259.5938330014
16/10/2019 06:00;;1216.0;;372.65439591648914;453147.7454344508;451.75539916366324;549334.5653830145
16/10/2019 07:00;;1189.0;;368.09121617855584;437660.4560363029;447.0152027526103;531501.0760728536
16/10/2019 08:00;;1292.0;;342.2689999605335;442211.5479490093;418.9700109568815;541309.2541562909
16/10/2019 09:00;;1418.0;;323.64461368684215;458928.0622079422;398.3690523612622;564887.3162482699
16/10/2019 10:00;;1584.0;;318.071408742716;503825.1114484622;391.69508488169186;620445.0144525999
16/10/2019 11:00;;1782.0;;317.4620238788792;565717.3265521628;391.4677189423756;697595.4751553133
16/10/2019 12:00;;1657.0;;319.9397757397239;530140.2084007226;393.7308049333505;652411.9437745617
16/10/2019 13:00;;1593.0;;303.9320260561008;484163.7175073686;376.441373907264;599671.1086342715
16/10/2019 14:00;;1575.0;;313.9186927719404;494421.9411158061;387.9190548153753;610972.5113342161
16/10/2019 15:00;;1698.0;;322.0525662428358;546845.2574803352;395.8773287737304;672199.7042577943
16/10/2019 16:00;;1801.0;;302.4666001845425;544742.346932361;371.4162610813617;668920.6862075324
16/10/2019 17:00;;1940.0;;277.26452086076966;537893.1704698931;342.5746049339272;664594.7335718188
16/10/2019 18:00;;1536.0;;271.6890109542965;417314.3208257994;334.2070926891303;513342.0943705042
16/10/2019 19:00;;1377.0;;244.01010710101065;336001.91747809167;301.803213715913;415583.0252868122
16/10/2019 20:00;;1232.0;;182.0632750557535;224301.95486868834;227.91897603203037;280796.1784714614
16/10/2019 21:00;;1437.0;;140.67993029707478;202157.05983689646;181.1062140960069;260249.6296559619
16/10/2019 22:00;;1628.0;;135.57980897660033;220723.92901390535;176.2021639741364;286857.12294989405
16/10/2019 23:00;;1585.0;;148.06686098747338;234685.9746651453;190.02959089384518;301196.9015667446
17/10/2019 00:00;;1684.0;;175.8861873873639;296192.3395603208;221.43423378122844;372895.2496875887
17/10/2019 01:00;;1666.0;;191.1516163079722;318458.5927690817;238.83548093198615;397899.91123268893
17/10/2019 02:00;;1583.0;;119.12322775599753;188572.0695377441;157.30189693761696;249008.90285224764
17/10/2019 03:00;;1371.0;;128.7542540224025;176522.08226471383;166.28674578733268;227979.1284744331
17/10/2019 04:00;;1636.0;;150.487149456302;246196.97651051008;192.47114539964986;314882.79387382715
17/10/2019 05:00;;2042.0;;201.2215263614681;410894.3568301179;250.95271141612022;512445.4367117175
17/10/2019 06:00;;1917.0;;176.10895004715587;337600.85724039783;222.56386506604392;426654.9293316062
17/10/2019 07:00;;2061.0;;218.43625971635603;450197.1312754098;271.3479743082811;559248.1750493674
17/10/2019 08:00;;2274.0;;225.0246502195704;511706.05459930305;280.3807999510181;637585.9390886151
17/10/2019 09:00;;2202.0;;240.24826697748796;529026.6838844285;298.89902208277596;658175.6466262727
17/10/2019 10:00;;2182.0;;204.76613486463415;446799.7062746317;260.0893083814065;567514.870888229
17/10/2019 11:00;;2102.0;;155.90228615218808;327706.60549189936;204.57470604587624;430016.03210843186
17/10/2019 12:00;;1838.0;;193.79322621989112;356191.9497921599;247.4249567188957;454767.07044933026
17/10/2019 13:00;;1671.0;;175.21245758555776;292780.016625467;224.8690370377351;375756.16089005535
17/10/2019 14:00;;1985.0;;265.89312683537713;527797.8567682236;328.57148692208204;652214.4015403328
17/10/2019 15:00;;1841.0;;272.83705439747825;502293.01714575745;335.7231121937099;618066.2495486198
17/10/2019 16:00;;1884.0;;257.26413609329904;484685.6323997754;316.0757080475064;595486.633961502
17/10/2019 17:00;;1990.0;;248.14775854377686;493814.039502116;306.11082593715116;609160.5436149308
17/10/2019 18:00;;1801.0;;270.7020596372986;487534.40940677474;331.0994554142655;596310.1192010922
17/10/2019 19:00;;1412.0;;166.00937967032283;234405.24409449584;210.95245072566755;297864.86042464257
17/10/2019 20:00;;1206.0;;145.33532417541278;175274.4009555478;184.95338800581104;223053.7859350081
17/10/2019 21:00;;1398.0;;209.89587730821336;293434.43647688226;260.3356766474803;363949.2759531774
17/10/2019 22:00;;1237.0;;150.6304062337522;186329.81251115148;191.05528272672564;236335.38473295962
17/10/2019 23:00;;1283.0;;73.30267441482236;94047.3312742171;102.11817176193142;131017.61437055802
18/10/2019 00:00;;1275.0;;49.256331620558925;62801.82281621263;74.44412385192481;94916.25791120414
18/10/2019 01:00;;1243.0;;52.358632365567104;65081.78003039991;77.86429248170921;96785.31555476456
18/10/2019 02:00;;1219.0;;52.96581697609649;64565.330893861625;78.42684709826545;95602.32661278559
18/10/2019 03:00;;1242.0;;67.1033926684118;83342.41369416745;94.32389000054746;117150.27138067994
18/10/2019 04:00;;1438.0;;105.29797291222691;151418.4850477823;139.15826646974756;200109.58718349697
18/10/2019 05:00;;1618.0;;117.36864677567094;189902.47048303558;153.62820760362274;248570.43990266157
18/10/2019 06:00;;1737.0;;118.85330061344307;206448.1831655506;155.4996590465349;270102.90776383114
18/10/2019 07:00;;1775.0;;117.48832303539814;208541.7733878317;155.08854986365634;275282.17600799
18/10/2019 08:00;;1868.0;;107.00659934442908;199888.32757539352;143.52299341526097;268100.9516997075
18/10/2019 09:00;;1862.0;;100.85948366856424;187800.3585908666;137.63038288200784;256267.7729262986
18/10/2019 10:00;;1995.0;;88.41444700437029;176386.82177371872;123.18155266650945;245747.19756968634
18/10/2019 11:00;;2023.0;;89.22721696629971;180506.6599228243;123.34699795032301;249530.97685350347
18/10/2019 12:00;;1739.0;;78.40098990276232;136339.32144090367;111.03660849447449;193092.66217189113
18/10/2019 13:00;;1928.0;;94.6618205525672;182507.99002534957;128.8202937756293;248365.5263994133
18/10/2019 14:00;;2090.0;;64.08405183303331;133935.66833103963;92.16106860569435;192616.6333859012
18/10/2019 15:00;;2369.0;;80.90164393089762;191655.99447229647;110.19641729500825;261055.31257187453
18/10/2019 16:00;;2723.0;;59.98481850202195;163338.66078100578;85.48586043889571;232777.99797511302
18/10/2019 17:00;;3023.0;;65.49519108900783;197991.9626620707;91.46678275598491;276504.0842713424
18/10/2019 18:00;;3135.0;;44.01448762712732;137985.41871104416;66.6526898196537;208956.18258461438
18/10/2019 19:00;;3225.0;;34.358864317139606;110807.33742277522;54.94185630607312;177187.48658708582
18/10/2019 20:00;;3420.0;;27.860638259549543;95283.38284765944;47.193857085368926;161402.99123196173
18/10/2019 21:00;;3589.0;;24.958315943276514;89575.39592041941;43.92295779483144;157639.49552565004
18/10/2019 22:00;;3612.0;;24.614587633206654;88907.89053114243;43.13660793568238;155809.42786368474
18/10/2019 23:00;;3581.0;;24.733846750184842;88571.90521241192;43.2542553038617;154893.48824312873
19/10/2019 00:00;;3494.0;;24.364122951606195;85128.24559291205;42.86415755210955;149767.36648707077
19/10/2019 01:00;;3275.0;;29.115962158592136;95354.77606938925;48.48527232245095;158789.26685602686
19/10/2019 02:00;;3205.0;;29.123196340489457;93339.84427126871;48.40545075427901;155139.46966746423
19/10/2019 03:00;;3219.0;;23.98150189378453;77196.4545960924;42.59546056252728;137114.7875507753
19/10/2019 04:00;;3162.0;;26.560727468785718;83985.02025630044;45.68660803518363;144461.05460725064
19/10/2019 05:00;;3169.0;;26.913043132285768;85287.4336862136;46.10194656257269;146097.06865679286
19/10/2019 06:00;;3259.0;;28.34392462955948;92372.85036773435;48.139946621173124;156888.0860384032
19/10/2019 07:00;;3300.0;;33.78100131574853;111477.30434197016;55.626830621283005;183568.5410502339
19/10/2019 08:00;;3128.0;;56.18962681130528;175761.15266576293;82.87723828915816;259240.0013684867
19/10/2019 09:00;;3026.0;;59.4541370451569;179908.21869864478;88.36737598574217;267399.6797328558
19/10/2019 10:00;;2814.0;;41.05779992218825;115536.64898103774;68.09647458845451;191623.479491911
19/10/2019 11:00;;2624.0;;55.37595149897243;145306.49673330365;84.61892305850853;222040.0541055264
19/10/2019 12:00;;2371.0;;87.07561809933682;206456.2905135276;120.49672258124056;285697.7292401214
19/10/2019 13:00;;2130.0;;77.49753660491609;165069.75296847126;109.20798216611266;232613.00201381996
19/10/2019 14:00;;2139.0;;99.42027730500719;212659.97315541038;133.72345689642515;286034.4743014534
19/10/2019 15:00;;2003.0;;100.25596707318451;200812.70204758857;134.17317531732013;268748.8701605922
19/10/2019 16:00;;1727.0;;135.5422017658943;234081.38244969945;174.14294583705956;300744.86746060185
19/10/2019 17:00;;1794.0;;119.13874362894052;213734.9060703193;155.96518392385613;279801.5399593979
19/10/2019 18:00;;1626.0;;150.50892018541788;244727.50422148945;191.41549982787856;311241.6027201305
19/10/2019 19:00;;1406.0;;135.44062090331056;190429.51299005465;174.2043592516515;244931.329107822
19/10/2019 20:00;;1415.0;;108.11433497098541;152981.78398394436;142.79955452094893;202061.36964714274
